央视,#genre#
炫舞未来,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225707/index.m3u8

优漫卡通,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225665/index.m3u8
优漫卡通,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225665/index.m3u8
优漫卡通,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225665/index.m3u8

中国功夫,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225660/index.m3u8
中国功夫,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225660/index.m3u8

重庆汽摩,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225506/index.m3u8
重庆汽摩,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225506/index.m3u8
重庆汽摩,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225506/index.m3u8


嘉佳卡通,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221226193/index.m3u8

家庭剧场,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225713/index.m3u8
家庭剧场,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225713/index.m3u8

嘉佳卡通,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221226193/index.m3u8
嘉佳卡通,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221226193/index.m3u8

农业致富,http://[2409:8087:3869:8021:1000::aa]:6610/PLTV/88888910/224/3221225670/index.m3u8
农业致富,http://[2409:8087:3869:8021:1001::48]:6610/PLTV/88888910/224/3221225670/index.m3u8
